Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
424,2023-08-24,P01_T2_24-08-23,,CER,P01,TRA,2023,8,24,AWD,,1,4,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.7,25,27,T3,9:31:00,30,2.0325,54.1965,0.5915,36.9
425,2023-08-24,P03_T3_24-08-23,,CER,P03,TRA,2023,8,24,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.8,25,27,T0,9:03:20,0,14.1075,18.6851,0.566,31.2
426,2023-08-24,P03_T0_24-08-23,,CER,P03,TRA,2023,8,24,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.8,25,27,T1,9:13:20,10,7.5075,109.1755,0.547,33.6
427,2023-08-24,P03_T1_24-08-23,,CER,P03,TRA,2023,8,24,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.8,25,27,T2,9:23:20,20,9.3075,96.5558,0.5342,36.3
428,2023-08-24,P03_T2_24-08-23,,CER,P03,TRA,2023,8,24,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.8,25,27,T3,9:33:20,30,12.0075,71.9032,0.566,37.2
429,2023-08-24,P02_T3_24-08-23,,CER,P02,TRA,2023,8,24,MSD,,1,1,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.75,25,27,T0,9:01:00,0,8.1075,20.3481,1.1003,30.4
430,2023-08-24,P02_T0_24-08-23,,CER,P02,TRA,2023,8,24,MSD,,1,1,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.75,25,27,T1,9:11:00,10,2.9325,107.6103,0.5915,30.7
431,2023-08-24,P02_T1_24-08-23,,CER,P02,TRA,2023,8,24,MSD,,1,1,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.75,25,27,T2,9:21:00,20,5.2575,82.7621,0.5851,31.7
432,2023-08-24,P02_T2_24-08-23,,CER,P02,TRA,2023,8,24,MSD,,1,1,LLM,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:24_M:8_Y:2023,,,0.75,25,27,T3,9:31:00,30,6.7575,55.9574,0.547,32.6
433,2023-08-24,P04_T3_24-08-23,,CER,P04,TRA,2023,8,24,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.7,25,27,T0,9:03:20,0,10.3575,48.9138,0.5724,29.2
434,2023-08-24,P04_T0_24-08-23,,CER,P04,TRA,2023,8,24,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.7,25,27,T1,9:13:20,10,5.5575,114.8495,0.547,29.9
435,2023-08-24,P04_T1_24-08-23,,CER,P04,TRA,2023,8,24,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.7,25,27,T2,9:23:20,20,7.2825,95.1862,0.5597,31
436,2023-08-24,P04_T2_24-08-23,,CER,P04,TRA,2023,8,24,MSD,,2,3,LLM,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.7,25,27,T3,9:33:20,30,8.7075,89.5122,0.5342,32.1
437,2023-08-24,P05_T3_24-08-23,,CER,P05,TRA,2023,8,24,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T0,9:05:30,0,3.1575,39.131,0.4961,30.2
438,2023-08-24,P05_T0_24-08-23,,CER,P05,TRA,2023,8,24,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T1,9:15:30,10,2.0325,110.5451,0.547,33.6
439,2023-08-24,P05_T1_24-08-23,,CER,P05,TRA,2023,8,24,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T2,9:25:30,20,2.3325,60.9466,0.566,35
440,2023-08-24,P05_T2_24-08-23,,CER,P05,TRA,2023,8,24,AWD,,2,7,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T3,9:35:30,30,2.7075,56.153,0.477,36
441,2023-08-24,P07_T3_24-08-23,,CER,P07,TRA,2023,8,24,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T0,9:48:00,0,2.2575,34.2396,0.5215,34.2
442,2023-08-24,P07_T0_24-08-23,,CER,P07,TRA,2023,8,24,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T1,9:58:00,10,2.2575,114.2626,0.5279,36.2
443,2023-08-24,P07_T1_24-08-23,,CER,P07,TRA,2023,8,24,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T2,10:08:00,20,1.9575,79.6316,0.4643,36.8
444,2023-08-24,P07_T2_24-08-23,,CER,P07,TRA,2023,8,24,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T3,10:18:00,30,2.1075,39.131,0.4834,37.2
445,2023-08-24,P06_T3_24-08-23,,CER,P06,TRA,2023,8,24,CON,,2,6,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T0,9:05:30,0,17.9325,44.805,0.7378,29.2
446,2023-08-24,P06_T0_24-08-23,,CER,P06,TRA,2023,8,24,CON,,2,6,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T1,9:15:30,10,5.3325,110.2516,0.4961,29.8
447,2023-08-24,P06_T1_24-08-23,,CER,P06,TRA,2023,8,24,CON,,2,6,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T2,9:25:30,20,8.7825,94.9905,0.4579,30.9
448,2023-08-24,P06_T2_24-08-23,,CER,P06,TRA,2023,8,24,CON,,2,6,LLM,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:24_M:8_Y:2023,,,0.8,25,27,T3,9:35:30,30,12.1575,78.3599,0.547,32.1
449,2023-08-24,P08_T3_24-08-23,,CER,P08,TRA,2023,8,24,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.7,27,29,T0,9:48:00,0,24.5325,48.0333,0.4961,33
450,2023-08-24,P08_T0_24-08-23,,CER,P08,TRA,2023,8,24,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.7,27,29,T1,9:58:00,10,12.5325,101.4472,0.4961,33.9
451,2023-08-24,P08_T1_24-08-23,,CER,P08,TRA,2023,8,24,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.7,27,29,T2,10:08:00,20,14.8575,96.0667,0.4961,34.4
452,2023-08-24,P08_T2_24-08-23,,CER,P08,TRA,2023,8,24,CON,,3,6,LLM,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.7,27,29,T3,10:18:00,30,21.3075,98.121,0.5024,35.4
453,2023-08-24,P09_T3_24-08-23,,CER,P09,TRA,2023,8,24,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T0,9:50:00,0,1.8825,48.9138,0.4706,35.1
454,2023-08-24,P09_T0_24-08-23,,CER,P09,TRA,2023,8,24,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T1,10:00:00,10,1.8075,112.1104,0.5088,36
455,2023-08-24,P09_T1_24-08-23,,CER,P09,TRA,2023,8,24,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T2,10:10:00,20,1.7325,77.6751,0.4961,36.9
456,2023-08-24,P09_T2_24-08-23,,CER,P09,TRA,2023,8,24,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:24_M:8_Y:2023,,,0.8,27,29,T3,10:20:00,30,1.8825,62.414,0.5152,37.2
457,2023-08-31,P01_T3_31-08-23,,CER,P01,TRA,2023,8,31,AWD,,1,4,Alba,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T0,9:13:00,0,1.5825,64.3705,0.5597,25.7
458,2023-08-31,P01_T0_31-08-23,,CER,P01,TRA,2023,8,31,AWD,,1,4,Alba,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T1,9:23:00,10,1.4325,94.8927,0.5024,32.5
459,2023-08-31,P01_T1_31-08-23,,CER,P01,TRA,2023,8,31,AWD,,1,4,Alba,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T2,9:33:00,20,1.4325,85.6969,1.024,34.6
460,2023-08-31,P01_T2_31-08-23,,CER,P01,TRA,2023,8,31,AWD,,1,4,Alba,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T3,9:43:00,30,1.5075,80.8056,0.5279,35.5
461,2023-08-31,P03_T3_31-08-23,,CER,P03,TRA,2023,8,31,CON,,1,1,Alba,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T0,9:16:00,0,4.0575,39.718,0.5342,26.8
462,2023-08-31,P03_T0_31-08-23,,CER,P03,TRA,2023,8,31,CON,,1,1,Alba,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T1,9:26:00,10,1.5825,101.1537,0.5597,30.9
463,2023-08-31,P03_T1_31-08-23,,CER,P03,TRA,2023,8,31,CON,,1,1,Alba,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T2,9:36:00,20,2.4075,82.4686,0.5024,32.9
464,2023-08-31,P03_T2_31-08-23,,CER,P03,TRA,2023,8,31,CON,,1,1,Alba,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:31_M:8_Y:2023,,,,20,20,T3,9:46:00,30,3.1575,43.7289,0.5279,34.1
465,2023-08-31,P02_T3_31-08-23,,CER,P02,TRA,2023,8,31,MSD,,1,6,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,0.5,20,20,T0,9:13:00,0,3.3825,55.566,0.4579,25.2
466,2023-08-31,P02_T0_31-08-23,,CER,P02,TRA,2023,8,31,MSD,,1,6,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,0.5,20,20,T1,9:23:00,10,1.6575,110.1538,0.5851,25.6
467,2023-08-31,P02_T1_31-08-23,,CER,P02,TRA,2023,8,31,MSD,,1,6,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,0.5,20,20,T2,9:33:00,20,2.2575,93.4253,0.5597,26.8
468,2023-08-31,P02_T2_31-08-23,,CER,P02,TRA,2023,8,31,MSD,,1,6,Guillem,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:31_M:8_Y:2023,,,0.5,20,20,T3,9:43:00,30,2.8575,71.8054,0.5152,27.6
469,2023-08-31,P04_T3_31-08-23,,CER,P04,TRA,2023,8,31,MSD,,2,7,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T0,9:16:00,0,4.5825,29.9352,0.5533,25.1
470,2023-08-31,P04_T0_31-08-23,,CER,P04,TRA,2023,8,31,MSD,,2,7,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T1,9:26:00,10,1.6575,118.2735,0.5024,26.8
471,2023-08-31,P04_T1_31-08-23,,CER,P04,TRA,2023,8,31,MSD,,2,7,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T2,9:36:00,20,2.5575,86.2839,0.547,27.1
472,2023-08-31,P04_T2_31-08-23,,CER,P04,TRA,2023,8,31,MSD,,2,7,Guillem,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T3,9:46:00,30,3.5325,69.0662,0.547,28.3
473,2023-08-31,P05_T3_31-08-23,,CER,P05,TRA,2023,8,31,AWD,,2,3,Alba,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,,20,20,T0,9:18:36,0,2.1825,37.6636,0.5152,26.6
474,2023-08-31,P05_T0_31-08-23,,CER,P05,TRA,2023,8,31,AWD,,2,3,Alba,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,,20,20,T1,9:28:36,10,1.5075,83.2512,0.5597,30.5
475,2023-08-31,P05_T1_31-08-23,,CER,P05,TRA,2023,8,31,AWD,,2,3,Alba,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,,20,20,T2,9:38:36,20,1.7325,51.8486,0.547,32.1
476,2023-08-31,P05_T2_31-08-23,,CER,P05,TRA,2023,8,31,AWD,,2,3,Alba,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:31_M:8_Y:2023,,,,20,20,T3,9:48:36,30,1.9575,44.0224,0.4897,33
477,2023-08-31,P07_T3_31-08-23,,CER,P07,TRA,2023,8,31,MSD,,3,1,Alba,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T0,10:00:00,0,2.0325,28.2722,0.5533,29.5
478,2023-08-31,P07_T0_31-08-23,,CER,P07,TRA,2023,8,31,MSD,,3,1,Alba,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T1,10:10:00,10,1.5825,107.6103,0.5024,35.2
479,2023-08-31,P07_T1_31-08-23,,CER,P07,TRA,2023,8,31,MSD,,3,1,Alba,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T2,10:20:00,20,1.5825,71.7076,0.5533,35.8
480,2023-08-31,P07_T2_31-08-23,,CER,P07,TRA,2023,8,31,MSD,,3,1,Alba,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T3,10:30:00,30,1.8825,32.0874,0.5088,36.1
481,2023-08-31,P06_T3_31-08-23,,CER,P06,TRA,2023,8,31,CON,,2,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T0,9:18:36,0,21.8325,65.1531,0.477,24.6
482,2023-08-31,P06_T0_31-08-23,,CER,P06,TRA,2023,8,31,CON,,2,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T1,9:28:36,10,11.1075,111.6212,0.706,26.3
483,2023-08-31,P06_T1_31-08-23,,CER,P06,TRA,2023,8,31,CON,,2,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T2,9:38:36,20,17.8575,84.523,0.5406,26.7
484,2023-08-31,P06_T2_31-08-23,,CER,P06,TRA,2023,8,31,CON,,2,2,Guillem,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:31_M:8_Y:2023,,,0.6,20,20,T3,9:48:36,30,19.5825,86.4796,0.5088,27.1
485,2023-08-31,P08_T3_31-08-23,,CER,P08,TRA,2023,8,31,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:31_M:8_Y:2023,,,0.7,20,23,T0,10:00:00,0,5.1825,34.9244,0.5152,28.1
486,2023-08-31,P08_T0_31-08-23,,CER,P08,TRA,2023,8,31,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:31_M:8_Y:2023,,,0.7,20,23,T1,10:10:00,10,2.5575,103.3059,0.5342,29.7
487,2023-08-31,P08_T1_31-08-23,,CER,P08,TRA,2023,8,31,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:31_M:8_Y:2023,,,0.7,20,23,T2,10:20:00,20,3.2325,86.8709,0.5597,30.1
488,2023-08-31,P08_T2_31-08-23,,CER,P08,TRA,2023,8,31,CON,,3,2,Guillem,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:31_M:8_Y:2023,,,0.7,20,23,T3,10:30:00,30,4.0575,54.2943,0.5279,31.3
489,2023-08-31,P09_T3_31-08-23,,CER,P09,TRA,2023,8,31,AWD,,3,3,Alba,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T0,10:02:50,0,1.5825,56.4465,0.4516,28.7
490,2023-08-31,P09_T0_31-08-23,,CER,P09,TRA,2023,8,31,AWD,,3,3,Alba,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T1,10:12:50,10,1.4325,103.9907,0.5024,33.2
491,2023-08-31,P09_T1_31-08-23,,CER,P09,TRA,2023,8,31,AWD,,3,3,Alba,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T2,10:22:50,20,1.4325,99.6863,0.4834,33.5
492,2023-08-31,P09_T2_31-08-23,,CER,P09,TRA,2023,8,31,AWD,,3,3,Alba,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:31_M:8_Y:2023,,,,20,23,T3,10:32:50,30,1.5075,89.0231,0.6996,34.3
493,2023-09-07,P01_T3_07-09-23,,CER,P01,TRA,2023,9,7,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.7,24,24,T0,9:04:25,0,1.9575,93.5231,0.4452,21.1
494,2023-09-07,P01_T0_07-09-23,,CER,P01,TRA,2023,9,7,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.7,24,24,T1,9:14:25,10,1.8075,117.5887,0.4961,22.3
495,2023-09-07,P01_T1_07-09-23,,CER,P01,TRA,2023,9,7,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.7,24,24,T2,9:24:25,20,1.8825,110.5451,0.4452,23.3
496,2023-09-07,P01_T2_07-09-23,,CER,P01,TRA,2023,9,7,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.7,24,24,T3,9:34:25,30,1.8825,105.5559,0.4516,24.4
497,2023-09-07,P03_T3_07-09-23,,CER,P03,TRA,2023,9,7,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.8,24,24,T0,9:06:37,0,2.1075,82.5665,0.4452,20.1
498,2023-09-07,P03_T0_07-09-23,,CER,P03,TRA,2023,9,7,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.8,24,24,T1,9:16:37,10,4.1325,117.0996,0.4388,21.5
499,2023-09-07,P03_T1_07-09-23,,CER,P03,TRA,2023,9,7,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.8,24,24,T2,9:26:37,20,3.7575,92.9362,0.4516,22.1
500,2023-09-07,P03_T2_07-09-23,,CER,P03,TRA,2023,9,7,CON,,1,2,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.8,24,24,T3,9:36:37,30,2.4075,100.958,0.4325,23.2
501,2023-09-07,P02_T3_07-09-23,,CER,P02,TRA,2023,9,7,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.85,24,24,T0,9:04:25,0,15.0825,101.1537,0.4388,22
502,2023-09-07,P02_T0_07-09-23,,CER,P02,TRA,2023,9,7,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.85,24,24,T1,9:14:25,10,11.4075,108.0994,0.4643,22.7
503,2023-09-07,P02_T1_07-09-23,,CER,P02,TRA,2023,9,7,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.85,24,24,T2,9:24:25,20,13.5825,124.0453,0.4325,23.5
504,2023-09-07,P02_T2_07-09-23,,CER,P02,TRA,2023,9,7,MSD,,1,3,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:7_M:9_Y:2023,0,,0.85,24,24,T3,9:34:25,30,14.4825,124.9258,0.4579,24.5
505,2023-09-07,P04_T3_07-09-23,,CER,P04,TRA,2023,9,7,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:9_Y:2023,3,,0.8,24,24,T0,9:06:37,0,4.8825,94.5992,0.4897,21.4
506,2023-09-07,P04_T0_07-09-23,,CER,P04,TRA,2023,9,7,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:9_Y:2023,3,,0.8,24,24,T1,9:16:37,10,1.9575,97.5341,0.407,22.3
507,2023-09-07,P04_T1_07-09-23,,CER,P04,TRA,2023,9,7,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:9_Y:2023,3,,0.8,24,24,T2,9:26:37,20,3.0825,120.9148,0.4706,23
508,2023-09-07,P04_T2_07-09-23,,CER,P04,TRA,2023,9,7,MSD,,2,7,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:7_M:9_Y:2023,3,,0.8,24,24,T3,9:36:37,30,4.1325,105.5559,0.4706,24
509,2023-09-07,P05_T3_07-09-23,,CER,P05,TRA,2023,9,7,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:9_Y:2023,0,,0.8,24,24,T0,9:09:00,0,1.6575,84.4252,0.4961,21.8
510,2023-09-07,P05_T0_07-09-23,,CER,P05,TRA,2023,9,7,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:9_Y:2023,0,,0.8,24,24,T1,9:19:00,10,2.6325,137.3499,0.4579,22.6
511,2023-09-07,P05_T1_07-09-23,,CER,P05,TRA,2023,9,7,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:9_Y:2023,0,,0.8,24,24,T2,9:29:00,20,1.9575,131.6759,0.4834,23.3
512,2023-09-07,P05_T2_07-09-23,,CER,P05,TRA,2023,9,7,AWD,,2,4,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:7_M:9_Y:2023,0,,0.8,24,24,T3,9:39:00,30,1.7325,98.5123,0.4452,24.1
513,2023-09-07,P07_T3_07-09-23,,CER,P07,TRA,2023,9,7,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.7,24,24,T0,9:47:00,0,1.7325,90.3927,0.4961,23.7
514,2023-09-07,P07_T0_07-09-23,,CER,P07,TRA,2023,9,7,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.7,24,24,T1,9:57:00,10,1.7325,111.9147,0.4643,29.3
515,2023-09-07,P07_T1_07-09-23,,CER,P07,TRA,2023,9,7,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.7,24,24,T2,10:07:00,20,1.7325,87.947,0.5024,31.9
516,2023-09-07,P07_T2_07-09-23,,CER,P07,TRA,2023,9,7,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.7,24,24,T3,10:17:00,30,1.7325,58.99,0.4579,32
517,2023-09-07,P06_T3_07-09-23,,CER,P06,TRA,2023,9,7,CON,,2,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:9_Y:2023,2,,0.65,24,24,T0,9:09:00,0,30.0825,98.6102,0.4388,21.7
518,2023-09-07,P06_T0_07-09-23,,CER,P06,TRA,2023,9,7,CON,,2,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:9_Y:2023,2,,0.65,24,24,T1,9:19:00,10,26.6325,126.5888,0.4516,22.7
519,2023-09-07,P06_T1_07-09-23,,CER,P06,TRA,2023,9,7,CON,,2,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:9_Y:2023,2,,0.65,24,24,T2,9:29:00,20,28.2075,103.4037,0.4516,23.6
520,2023-09-07,P06_T2_07-09-23,,CER,P06,TRA,2023,9,7,CON,,2,1,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:7_M:9_Y:2023,2,,0.65,24,24,T3,9:39:00,30,29.3325,107.6103,0.5152,24.7
521,2023-09-07,P08_T3_07-09-23,,CER,P08,TRA,2023,9,7,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:9_Y:2023,2,,0.5,24,24,T0,9:47:00,0,6.0825,54.5878,0.4579,24.9
522,2023-09-07,P08_T0_07-09-23,,CER,P08,TRA,2023,9,7,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:9_Y:2023,2,,0.5,24,24,T1,9:57:00,10,5.4825,92.1535,0.4579,27.5
523,2023-09-07,P08_T1_07-09-23,,CER,P08,TRA,2023,9,7,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:9_Y:2023,2,,0.5,24,24,T2,10:07:00,20,5.7825,94.1101,0.4452,28.5
524,2023-09-07,P08_T2_07-09-23,,CER,P08,TRA,2023,9,7,CON,,3,1,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:7_M:9_Y:2023,2,,0.5,24,24,T3,10:17:00,30,5.9325,74.0555,0.4198,29.8
